Date(YYYY-MM-DD hh:mm:ss),AvgWindSpeed,AvgWindDirection
2006-01-05 16:00:00,5.409,267.4
2006-01-05 16:10:00,4.321,261
2006-01-05 16:20:00,4.936,271.9
2006-01-05 16:30:00,4.368,235.6
2006-01-05 16:40:00,1.873,271.5
2006-01-05 16:50:00,2.934,294.9
2006-01-05 17:00:00,3.969,322.5
2006-01-05 17:10:00,6.276,318.2
2006-01-05 17:20:00,3.387,297
2006-01-05 17:30:00,2.687,342.1
2006-01-05 17:40:00,2.176,314
2006-01-05 17:50:00,2.185,320.7
2006-01-05 18:00:00,2.321,338.8
2006-01-05 18:10:00,3.179,343.1
2006-01-05 18:20:00,3.116,20.28
2006-01-05 18:30:00,1.92,298.6
2006-01-05 18:40:00,1.421,20.98
2006-01-05 18:50:00,1.989,36.61
2006-01-05 19:00:00,3.092,314.3
2006-01-05 19:10:00,3.339,350.7
2006-01-05 19:20:00,4.743,6.248
2006-01-05 19:30:00,5.355,342.5
2006-01-05 19:40:00,4.519,344.5
2006-01-05 19:50:00,2.918,1.142
2006-01-05 20:00:00,2.716,19.7
2006-01-05 20:10:00,2.158,329.3
2006-01-05 20:20:00,2.115,67.92
2006-01-05 20:30:00,2.734,21.94
2006-01-05 20:40:00,1.61,124.8
2006-01-05 20:50:00,2.592,113.8
2006-01-05 21:00:00,4.548,299.7
2006-01-05 21:10:00,5.775,310.2
2006-01-05 21:20:00,8.9,302.4
2006-01-05 21:30:00,7.35,318.9
2006-01-05 21:40:00,6.176,308.5
2006-01-05 21:50:00,6.908,311.4
2006-01-05 22:00:00,2.536,1.533
2006-01-05 22:10:00,3.78,10.25
2006-01-05 22:20:00,2.219,66.21
2006-01-05 22:30:00,3.834,327
2006-01-05 22:40:00,5.185,306.6
2006-01-05 22:50:00,4.805,298.7
2006-01-05 23:00:00,6.07,320
2006-01-05 23:10:00,6.855,323
2006-01-05 23:20:00,8.16,323.3
2006-01-05 23:30:00,7.62,313.5
2006-01-05 23:40:00,4.308,320.8
2006-01-05 23:50:00,2.322,52.68
2006-01-06 00:00:00,5.131,129.4
2006-01-06 00:10:00,3.232,26.53
2006-01-06 00:20:00,.974,80.1
2006-01-06 00:30:00,2.78,58.58
2006-01-06 00:40:00,2.327,357.3
2006-01-06 00:50:00,5.749,345.1
2006-01-06 01:00:00,7.88,342.7
2006-01-06 01:10:00,7.95,347.6
2006-01-06 01:20:00,5.659,349.1
2006-01-06 01:30:00,5.489,355.1
2006-01-06 01:40:00,5.931,9.28
2006-01-06 01:50:00,4.061,4.988
2006-01-06 02:00:00,1.732,2.165
2006-01-06 02:10:00,4.49,311.5
2006-01-06 02:20:00,4.171,305.5
2006-01-06 02:30:00,1.661,332
2006-01-06 02:40:00,3.188,327.2
2006-01-06 02:50:00,3.866,331.5
2006-01-06 03:00:00,5.389,333.6
2006-01-06 03:10:00,6.215,330.7
2006-01-06 03:20:00,4.507,324.6
2006-01-06 03:30:00,1.71,138.2
2006-01-06 03:40:00,3.277,131.2
2006-01-06 03:50:00,3.219,121.2
2006-01-06 04:00:00,4.307,135.3
2006-01-06 04:10:00,4.433,109.2
2006-01-06 04:20:00,4.089,110.4
2006-01-06 04:30:00,4.338,129.2
2006-01-06 04:40:00,2.66,116.9
2006-01-06 04:50:00,3.294,122.3
2006-01-06 05:00:00,3.485,105.5
2006-01-06 05:10:00,2.822,118.9
2006-01-06 05:20:00,1.615,107
2006-01-06 05:30:00,3.411,95.9
2006-01-06 05:40:00,2.677,59.82
2006-01-06 05:50:00,2.578,103.2
2006-01-06 06:00:00,2.2,92.7
2006-01-06 06:10:00,2.254,152.1
2006-01-06 06:20:00,3.104,90.5
2006-01-06 06:30:00,1.972,193.8
2006-01-06 06:40:00,2.215,81.6
2006-01-06 06:50:00,3.085,128.7
2006-01-06 07:00:00,3.883,118.7
2006-01-06 07:10:00,4.505,97.1
2006-01-06 07:20:00,4.057,86.3
2006-01-06 07:30:00,2.573,47.3
2006-01-06 07:40:00,1.977,105.4
2006-01-06 07:50:00,2.334,22.88
2006-01-06 08:00:00,3.929,4.396
2006-01-06 08:10:00,1.982,295.1
2006-01-06 08:20:00,3.069,115.7
2006-01-06 08:30:00,3.34,108
2006-01-06 08:40:00,.955,88.6
2006-01-06 08:50:00,1.7,162.5
2006-01-06 09:00:00,2.271,215.7
2006-01-06 09:10:00,2.672,234.5
2006-01-06 09:20:00,4.044,358.8
2006-01-06 09:30:00,7.41,298.9
2006-01-06 09:40:00,9,294.6
2006-01-06 09:50:00,6.724,282.5
2006-01-06 10:00:00,11.52,307.3
2006-01-06 10:10:00,9.59,302.5
2006-01-06 10:20:00,9.97,325.6
2006-01-06 10:30:00,6.238,302.4
2006-01-06 10:40:00,11.58,329.3
2006-01-06 10:50:00,10.11,307.3
2006-01-06 11:00:00,10.72,286.5
2006-01-06 11:10:00,13.3,299.6
2006-01-06 11:20:00,13.48,312.4
2006-01-06 11:30:00,14.16,315.6
2006-01-06 11:40:00,14.52,303.9
2006-01-06 11:50:00,10.95,319.3
2006-01-06 12:00:00,14.39,293.9
2006-01-06 12:10:00,12.37,311
2006-01-06 12:20:00,15.14,296.7
2006-01-06 12:30:00,16,298
2006-01-06 12:40:00,14.2,300.7
2006-01-06 12:50:00,15.98,287.4
2006-01-06 13:00:00,13.72,310
2006-01-06 13:10:00,15.73,305.7
2006-01-06 13:20:00,15.69,296.2
2006-01-06 13:30:00,13.67,298.7
2006-01-06 13:40:00,15.02,310.2
2006-01-06 13:50:00,13.88,289.6
2006-01-06 14:00:00,11.52,300.3
2006-01-06 14:10:00,14.48,294.7
2006-01-06 14:20:00,13.96,284.5
2006-01-06 14:30:00,10.18,286.6
2006-01-06 14:40:00,5.694,293
2006-01-06 14:50:00,6.363,286
2006-01-06 15:00:00,7.21,288.3
2006-01-06 15:10:00,6.129,278.2
2006-01-06 15:20:00,4.639,286.9
2006-01-06 15:30:00,2.625,242.6
2006-01-06 15:40:00,5.242,254.3
2006-01-06 15:50:00,10.12,277
2006-01-06 16:00:00,5.568,252.3
2006-01-06 16:10:00,5.253,239.6
2006-01-06 16:20:00,5.407,280
2006-01-06 16:30:00,7.18,293.7
2006-01-06 16:40:00,5.478,295.1
2006-01-06 16:50:00,6.77,310.8
2006-01-06 17:00:00,5.561,336.9
2006-01-06 17:10:00,5.363,350.6
2006-01-06 17:20:00,1.736,17.1
2006-01-06 17:30:00,3.68,123.5
2006-01-06 17:40:00,2.428,96
2006-01-06 17:50:00,2.818,359.5
2006-01-06 18:00:00,7.25,8.25
2006-01-06 18:10:00,8.14,5.694
2006-01-06 18:20:00,8.5,310
2006-01-06 18:30:00,6.895,304.2
2006-01-06 18:40:00,2.629,13.3
2006-01-06 18:50:00,1.905,114.2
2006-01-06 19:00:00,2.233,108.8
2006-01-06 19:10:00,1.926,47.45
2006-01-06 19:20:00,1.773,175.7
2006-01-06 19:30:00,3.78,82
2006-01-06 19:40:00,1.242,281.3
2006-01-06 19:50:00,.89,355.5
2006-01-06 20:00:00,1.607,350
2006-01-06 20:10:00,3.014,22.29
2006-01-06 20:20:00,2.297,89.7
2006-01-06 20:30:00,1.72,51.33
2006-01-06 20:40:00,2.432,14.87
2006-01-06 20:50:00,1.47,27.62
2006-01-06 21:00:00,1.801,142.5
2006-01-06 21:10:00,1.349,48.94
2006-01-06 21:20:00,.878,101
2006-01-06 21:30:00,.793,335
2006-01-06 21:40:00,.792,5.971
2006-01-06 21:50:00,.812,145.4
2006-01-06 22:00:00,2.642,95.4
2006-01-06 22:10:00,1.518,70.6
2006-01-06 22:20:00,1.515,59.89
2006-01-06 22:30:00,.793,342.8
2006-01-06 22:40:00,1.322,129.9
2006-01-06 22:50:00,2.176,110.2
2006-01-06 23:00:00,1.667,134.5
2006-01-06 23:10:00,1.577,97.1
2006-01-06 23:20:00,1.741,79.1
2006-01-06 23:30:00,1.326,164
2006-01-06 23:40:00,1.049,352.4
2006-01-06 23:50:00,1.209,38.57
2006-01-07 00:00:00,.793,110.3
2006-01-07 00:10:00,.944,100.5
2006-01-07 00:20:00,1.076,13.18
2006-01-07 00:30:00,.817,20.74
2006-01-07 00:40:00,.909,125.2
2006-01-07 00:50:00,1.224,164
2006-01-07 01:00:00,1.706,89.7
2006-01-07 01:10:00,3.555,84.9
2006-01-07 01:20:00,.819,62.4
2006-01-07 01:30:00,1.591,66.67
2006-01-07 01:40:00,.943,108.9
2006-01-07 01:50:00,1.257,11.46
2006-01-07 02:00:00,.792,352.2
2006-01-07 02:10:00,2.228,75.3
2006-01-07 02:20:00,2.755,107.5
2006-01-07 02:30:00,1.789,85.8
2006-01-07 02:40:00,1.569,64.65
2006-01-07 02:50:00,1.147,73
2006-01-07 03:00:00,.989,86.9
2006-01-07 03:10:00,1.05,79.8
2006-01-07 03:20:00,1.427,85.6
2006-01-07 03:30:00,.794,26.01
2006-01-07 03:40:00,1.933,135.7
2006-01-07 03:50:00,1.265,141.6
2006-01-07 04:00:00,1.033,132.8
2006-01-07 04:10:00,2.422,109.7
2006-01-07 04:20:00,3.013,115.8
2006-01-07 04:30:00,1.197,130.1
2006-01-07 04:40:00,.861,56.03
2006-01-07 04:50:00,.816,12.04
2006-01-07 05:00:00,.972,104.5
2006-01-07 05:10:00,1.186,29.95
2006-01-07 05:20:00,.792,202.8
2006-01-07 05:30:00,.792,12.35
2006-01-07 05:40:00,.793,135.7
2006-01-07 05:50:00,.792,48.16
2006-01-07 06:00:00,.794,31.27
2006-01-07 06:10:00,1.607,74.9
2006-01-07 06:20:00,3.067,84.2
2006-01-07 06:30:00,1.377,87
2006-01-07 06:40:00,2.535,118.3
2006-01-07 06:50:00,1.038,39.1
2006-01-07 07:00:00,2.048,97
2006-01-07 07:10:00,3.422,113.6
2006-01-07 07:20:00,.798,79.2
2006-01-07 07:30:00,.951,133.3
2006-01-07 07:40:00,2.358,74.8
2006-01-07 07:50:00,2.878,108.3
2006-01-07 08:00:00,.794,19.27
2006-01-07 08:10:00,2.83,27.48
2006-01-07 08:20:00,1.773,166.9
2006-01-07 08:30:00,1.296,203.5
2006-01-07 08:40:00,3.966,182.3
2006-01-07 08:50:00,3.183,176.6
2006-01-07 09:00:00,1.788,207.6
2006-01-07 09:10:00,2.335,310.2
2006-01-07 09:20:00,3.44,166.1
2006-01-07 09:30:00,4.396,155.2
2006-01-07 09:40:00,4.77,140.6
2006-01-07 09:50:00,1.354,241.3
2006-01-07 10:00:00,2.269,218.5
2006-01-07 10:10:00,3.75,208.8
2006-01-07 10:20:00,3.445,208.4
2006-01-07 10:30:00,3.518,169
2006-01-07 10:40:00,4.148,197
2006-01-07 10:50:00,4.993,168.5
2006-01-07 11:00:00,7.25,166.2
2006-01-07 11:10:00,5.617,183.7
2006-01-07 11:20:00,8.33,185.1
2006-01-07 11:30:00,14.5,214.7
2006-01-07 11:40:00,13.29,226.9
2006-01-07 11:50:00,13.28,217.2
2006-01-07 12:00:00,13.29,205.5
2006-01-07 12:10:00,11.75,225
2006-01-07 12:20:00,9.97,232.1
2006-01-07 12:30:00,12.29,245.2
2006-01-07 12:40:00,12.68,228.1
2006-01-07 12:50:00,16.03,235.6
2006-01-07 13:00:00,15.28,215.2
2006-01-07 13:10:00,14.32,206.8
2006-01-07 13:20:00,12.13,212
2006-01-07 13:30:00,11.23,200.9
2006-01-07 13:40:00,11.79,200
2006-01-07 13:50:00,12.82,217.1
2006-01-07 14:00:00,11.75,238.3
2006-01-07 14:10:00,14.19,225.6
2006-01-07 14:20:00,11.96,232.7
2006-01-07 14:30:00,9.26,250
2006-01-07 14:40:00,12.74,245.8
2006-01-07 14:50:00,12.21,236.4
2006-01-07 15:00:00,12.2,281.7
2006-01-07 15:10:00,13.49,232.8
2006-01-07 15:20:00,13.45,242.4
2006-01-07 15:30:00,12.45,218.6
2006-01-07 15:40:00,15.95,218
2006-01-07 15:50:00,12.44,212.4
2006-01-07 16:00:00,11.18,274.4
2006-01-07 16:10:00,10.28,264.9
2006-01-07 16:20:00,7.35,271.9
2006-01-07 16:30:00,7.12,233.4
2006-01-07 16:40:00,5.245,266.8
2006-01-07 16:50:00,5.473,286
2006-01-07 17:00:00,3.132,239.2
2006-01-07 17:10:00,4.362,223.1
2006-01-07 17:20:00,3.199,270.3
2006-01-07 17:30:00,9.41,275.7
2006-01-07 17:40:00,8.5,262.1
2006-01-07 17:50:00,8.17,251.1
2006-01-07 18:00:00,7.84,237.9
2006-01-07 18:10:00,9.06,238.9
2006-01-07 18:20:00,7.44,248.7
2006-01-07 18:30:00,6.677,259.7
2006-01-07 18:40:00,5.631,275.1
2006-01-07 18:50:00,6.003,266.5
2006-01-07 19:00:00,5.949,295.8
2006-01-07 19:10:00,6.796,294.8
2006-01-07 19:20:00,4.567,274.9
2006-01-07 19:30:00,4.748,261.3
2006-01-07 19:40:00,2.434,268.9
2006-01-07 19:50:00,2.195,224.5
2006-01-07 20:00:00,3.917,234.6
2006-01-07 20:10:00,6.947,201.4
2006-01-07 20:20:00,3.942,231
2006-01-07 20:30:00,1.641,291.1
2006-01-07 20:40:00,3.671,258.7
2006-01-07 20:50:00,3.589,256.8
2006-01-07 21:00:00,3.442,166.1
2006-01-07 21:10:00,4.559,190.5
2006-01-07 21:20:00,3.285,175.2
2006-01-07 21:30:00,3.84,196.2
2006-01-07 21:40:00,1.807,193.9
2006-01-07 21:50:00,2.674,230.2
2006-01-07 22:00:00,1.331,211.1
2006-01-07 22:10:00,1.817,260.2
2006-01-07 22:20:00,2.083,205.1
2006-01-07 22:30:00,5.908,214.9
2006-01-07 22:40:00,7.25,256.2
2006-01-07 22:50:00,4.652,211.5
2006-01-07 23:00:00,5.568,211.6
2006-01-07 23:10:00,4.457,216.7
2006-01-07 23:20:00,1.566,292.7
2006-01-07 23:30:00,1.869,42.16
2006-01-07 23:40:00,2.027,16.94
2006-01-07 23:50:00,1.788,326.2
2006-01-08 00:00:00,3.773,12.93
2006-01-08 00:10:00,2.531,274.6
2006-01-08 00:20:00,1.097,4.15
2006-01-08 00:30:00,.876,300.4
2006-01-08 00:40:00,.87,17.38
2006-01-08 00:50:00,1.378,67.73
2006-01-08 01:00:00,2.51,332.8
2006-01-08 01:10:00,2.652,355
2006-01-08 01:20:00,7.65,341.6
2006-01-08 01:30:00,7.55,343.1
2006-01-08 01:40:00,8.07,344.9
2006-01-08 01:50:00,6.664,347.3
2006-01-08 02:00:00,6.61,351.6
2006-01-08 02:10:00,4.43,352.2
2006-01-08 02:20:00,4.245,348.7
2006-01-08 02:30:00,4.614,346.3
2006-01-08 02:40:00,3.534,350.3
2006-01-08 02:50:00,3.393,340.4
2006-01-08 03:00:00,4.992,351.7
2006-01-08 03:10:00,5.187,348.5
2006-01-08 03:20:00,3.379,336.5
2006-01-08 03:30:00,7.87,3.332
2006-01-08 03:40:00,2.812,298.9
2006-01-08 03:50:00,2.769,339.1
2006-01-08 04:00:00,2.632,322.2
2006-01-08 04:10:00,5.509,302.6
2006-01-08 04:20:00,3.365,331.5
2006-01-08 04:30:00,3.537,353.9
2006-01-08 04:40:00,3.883,354.6
2006-01-08 04:50:00,2.952,5.538
2006-01-08 05:00:00,2.784,20.42
2006-01-08 05:10:00,3.97,330
2006-01-08 05:20:00,7.85,295.9
2006-01-08 05:30:00,2.762,322.3
2006-01-08 05:40:00,4.083,357.4
2006-01-08 05:50:00,3.755,7.88
2006-01-08 06:00:00,2.592,70.6
2006-01-08 06:10:00,1.894,83
2006-01-08 06:20:00,1.417,267.9
2006-01-08 06:30:00,2.683,2.137
2006-01-08 06:40:00,.807,259.4
2006-01-08 06:50:00,1.33,210.9
2006-01-08 07:00:00,.848,268.6
2006-01-08 07:10:00,1.484,106.7
2006-01-08 07:20:00,2.219,264.3
2006-01-08 07:30:00,2.306,312.1
2006-01-08 07:40:00,1.469,338.2
2006-01-08 07:50:00,1.315,323.3
2006-01-08 08:00:00,.794,229.1
2006-01-08 08:10:00,1.676,192.7
2006-01-08 08:20:00,2.466,187.1
2006-01-08 08:30:00,2.201,176.9
2006-01-08 08:40:00,2.208,220.3
2006-01-08 08:50:00,2.515,212.1
2006-01-08 09:00:00,2.335,234.1
2006-01-08 09:10:00,4.113,254.4
2006-01-08 09:20:00,4.832,267.8
2006-01-08 09:30:00,7.4,244.5
2006-01-08 09:40:00,6.154,242.8
2006-01-08 09:50:00,6.816,265.6
2006-01-08 10:00:00,7.55,249.7
2006-01-08 10:10:00,6.453,241.6
2006-01-08 10:20:00,7.74,247.7
2006-01-08 10:30:00,8.05,289.8
2006-01-08 10:40:00,6.336,297.7
2006-01-08 10:50:00,8.02,271.6
2006-01-08 11:00:00,7.97,279.4
2006-01-08 11:10:00,7.72,241.7
2006-01-08 11:20:00,9.15,250.8
2006-01-08 11:30:00,7.73,249.5
2006-01-08 11:40:00,6.809,262.7
2006-01-08 11:50:00,5.428,216.6
2006-01-08 12:00:00,3.824,263.4
2006-01-08 12:10:00,6.06,254.4
2006-01-08 12:20:00,7.35,240.8
2006-01-08 12:30:00,7.69,305.5
2006-01-08 12:40:00,6.849,316
2006-01-08 12:50:00,8.54,269.1
2006-01-08 13:00:00,10.07,251.2
2006-01-08 13:10:00,11.01,230.9
2006-01-08 13:20:00,12.56,271.6
2006-01-08 13:30:00,9.86,246.8
2006-01-08 13:40:00,10.07,267.4
2006-01-08 13:50:00,11.7,239.6
2006-01-08 14:00:00,12.85,237.5
2006-01-08 14:10:00,10.44,226.6
2006-01-08 14:20:00,11.21,212.5
2006-01-08 14:30:00,8.99,235.2
2006-01-08 14:40:00,10.16,237.3
2006-01-08 14:50:00,6.692,236
2006-01-08 15:00:00,8.77,251.5
2006-01-08 15:10:00,4.665,288
2006-01-08 15:20:00,5.838,246.2
2006-01-08 15:30:00,5.395,256.4
2006-01-08 15:40:00,8.65,267.2
2006-01-08 15:50:00,9.91,314.2
2006-01-08 16:00:00,9.38,307.2
2006-01-08 16:10:00,10.12,313.4
2006-01-08 16:20:00,6.765,311.1
2006-01-08 16:30:00,7.12,296.7
2006-01-08 16:40:00,9.32,292.3
2006-01-08 16:50:00,7.36,312.2
2006-01-08 17:00:00,8.35,311.3
2006-01-08 17:10:00,8.4,309.8
2006-01-08 17:20:00,5.425,312.5
2006-01-08 17:30:00,7.24,307
2006-01-08 17:40:00,10.29,310.7
2006-01-08 17:50:00,8.91,317.7
2006-01-08 18:00:00,5.951,322.9
2006-01-08 18:10:00,6.377,330.4
2006-01-08 18:20:00,3.443,300
2006-01-08 18:30:00,2.495,306.4
2006-01-08 18:40:00,3.691,323.8
2006-01-08 18:50:00,2.455,340.1
2006-01-08 19:00:00,5.822,319.3
2006-01-08 19:10:00,6.297,314
2006-01-08 19:20:00,5.794,312.7
2006-01-08 19:30:00,4.376,316.3
2006-01-08 19:40:00,4.428,315.8
2006-01-08 19:50:00,4.664,321.4
2006-01-08 20:00:00,4.186,300.9
2006-01-08 20:10:00,5.67,302.7
2006-01-08 20:20:00,5.492,298.9
2006-01-08 20:30:00,4.871,321
2006-01-08 20:40:00,4.157,334.8
2006-01-08 20:50:00,3.681,328.8
2006-01-08 21:00:00,4.543,317
2006-01-08 21:10:00,3.189,302.7
2006-01-08 21:20:00,6.377,314.7
2006-01-08 21:30:00,4,316.2
2006-01-08 21:40:00,4.393,299.3
2006-01-08 21:50:00,5.773,311
2006-01-08 22:00:00,5.566,302.4
2006-01-08 22:10:00,4.024,294.5
2006-01-08 22:20:00,5.994,332.2
2006-01-08 22:30:00,6.971,322.8
2006-01-08 22:40:00,6.684,323.7
2006-01-08 22:50:00,4.622,343.6
2006-01-08 23:00:00,4.663,333.6
2006-01-08 23:10:00,3.796,340.9
2006-01-08 23:20:00,7.56,326.4
2006-01-08 23:30:00,5.986,315.9
2006-01-08 23:40:00,2.034,355
2006-01-08 23:50:00,1.674,128.8
2006-01-09 00:00:00,.853,291.7
2006-01-09 00:10:00,1.66,114.1
2006-01-09 00:20:00,1.405,339.2
2006-01-09 00:30:00,2.036,318.6
2006-01-09 00:40:00,6.225,306.9
2006-01-09 00:50:00,5.293,319.4
2006-01-09 01:00:00,5.936,310.9
2006-01-09 01:10:00,3.613,258.5
2006-01-09 01:20:00,.81,115.6
2006-01-09 01:30:00,.883,31.78
2006-01-09 01:40:00,2.077,207.6
2006-01-09 01:50:00,1.329,93.7
2006-01-09 02:00:00,.871,357.6
2006-01-09 02:10:00,.794,129.5
2006-01-09 02:20:00,1.114,156.5
2006-01-09 02:30:00,1.072,129.1
2006-01-09 02:40:00,.807,157.4
2006-01-09 02:50:00,2.153,6.067
2006-01-09 03:00:00,1.901,9.01
2006-01-09 03:10:00,.814,213.6
2006-01-09 03:20:00,.793,29.89
2006-01-09 03:30:00,.909,102
2006-01-09 03:40:00,1.564,184.1
2006-01-09 03:50:00,1.458,165
2006-01-09 04:00:00,.839,175.2
2006-01-09 04:10:00,1.003,131.6
2006-01-09 04:20:00,.886,117.6
2006-01-09 04:30:00,.929,148.9
2006-01-09 04:40:00,1.698,116.8
2006-01-09 04:50:00,.93,244.9
2006-01-09 05:00:00,.793,35.73
2006-01-09 05:10:00,.965,308.8
2006-01-09 05:20:00,1.84,24.69
2006-01-09 05:30:00,1.997,2.888
2006-01-09 05:40:00,2.386,20.99
2006-01-09 05:50:00,1.743,343.4
2006-01-09 06:00:00,1.7,356
2006-01-09 06:10:00,.792,35.33
2006-01-09 06:20:00,2.358,9.53
2006-01-09 06:30:00,3.956,317.5
2006-01-09 06:40:00,2.04,290.4
2006-01-09 06:50:00,2.707,332.5
2006-01-09 07:00:00,2.176,340.5
2006-01-09 07:10:00,3.102,334.3
2006-01-09 07:20:00,2.445,339.3
2006-01-09 07:30:00,2.428,338.9
2006-01-09 07:40:00,.934,307.8
2006-01-09 07:50:00,1.246,327.7
2006-01-09 08:00:00,2.123,333.2
2006-01-09 08:10:00,3.623,330.8
2006-01-09 08:20:00,1.444,359
2006-01-09 08:30:00,.845,70.7
2006-01-09 08:40:00,2.398,197.2
2006-01-09 08:50:00,1.33,137.5
2006-01-09 09:00:00,3.238,133.5
2006-01-09 09:10:00,.793,258.9
2006-01-09 09:20:00,.794,81.8
2006-01-09 09:30:00,.88,137
2006-01-09 09:40:00,2.229,163.9
2006-01-09 09:50:00,2.672,240.8
2006-01-09 10:00:00,2.789,257.7
2006-01-09 10:10:00,2.248,46.55
2006-01-09 10:20:00,3.458,224.4
2006-01-09 10:30:00,2.388,98.8
2006-01-09 10:40:00,2.051,99.9
2006-01-09 10:50:00,1.907,304.1
2006-01-09 11:00:00,2.111,82.4
2006-01-09 11:10:00,3.968,287.9
2006-01-09 11:20:00,2.504,145
2006-01-09 11:30:00,6.181,245.5
2006-01-09 11:40:00,3.573,195.9
2006-01-09 11:50:00,2.324,214.1
2006-01-09 12:00:00,2.291,33.52
2006-01-09 12:10:00,1.922,224.2
2006-01-09 12:20:00,4.406,271.9
2006-01-09 12:30:00,5.681,216.5
2006-01-09 12:40:00,3.208,283.8
2006-01-09 12:50:00,6.023,234.7
2006-01-09 13:00:00,6.005,237.3
2006-01-09 13:10:00,6.243,217
2006-01-09 13:20:00,6.704,242.9
2006-01-09 13:30:00,6.387,242.4
2006-01-09 13:40:00,3.948,210.6
2006-01-09 13:50:00,5.271,251.1
2006-01-09 14:00:00,4.984,205.3
2006-01-09 14:10:00,5.348,257.3
2006-01-09 14:20:00,4.999,252.5
2006-01-09 14:30:00,10.35,289.7
2006-01-09 14:40:00,12.13,302.7
2006-01-09 14:50:00,11.76,307.8
2006-01-09 15:00:00,10.18,298
2006-01-09 15:10:00,10.7,273.3
2006-01-09 15:20:00,10.89,281.3
2006-01-09 15:30:00,10.02,291.9
2006-01-09 15:40:00,9.69,287
2006-01-09 15:50:00,9.45,286.2
2006-01-09 16:00:00,7.12,292.2
2006-01-09 16:10:00,8.79,316.7
2006-01-09 16:20:00,11.89,293.2
2006-01-09 16:30:00,8.21,287.8
2006-01-09 16:40:00,6.707,304
2006-01-09 16:50:00,6.984,299.7
2006-01-09 17:00:00,6.612,304.8
2006-01-09 17:10:00,4.697,317
2006-01-09 17:20:00,4.191,333.7
2006-01-09 17:30:00,1.753,325.5
2006-01-09 17:40:00,1.528,46.39
2006-01-09 17:50:00,3.03,318
2006-01-09 18:00:00,3.4,329.6
2006-01-09 18:10:00,3.093,326.8
2006-01-09 18:20:00,3.592,333.3
2006-01-09 18:30:00,4.341,344.9
2006-01-09 18:40:00,3.396,346.7
2006-01-09 18:50:00,3.635,346
2006-01-09 19:00:00,3.074,344.2
2006-01-09 19:10:00,2.022,328.2
2006-01-09 19:20:00,1.049,357.5
2006-01-09 19:30:00,2.669,114.9
2006-01-09 19:40:00,1.279,54.31
2006-01-09 19:50:00,2.436,350.8
2006-01-09 20:00:00,.793,77.9
2006-01-09 20:10:00,2.117,331.3
2006-01-09 20:20:00,2.957,2.482
2006-01-09 20:30:00,2.483,357.4
2006-01-09 20:40:00,2.29,3.833
2006-01-09 20:50:00,1.79,153.6
2006-01-09 21:00:00,3.67,103.7
2006-01-09 21:10:00,1.995,104
2006-01-09 21:20:00,2.172,103.1
2006-01-09 21:30:00,1.552,51.02
2006-01-09 21:40:00,1.645,14.44
2006-01-09 21:50:00,.797,20.14
2006-01-09 22:00:00,.852,160.7
2006-01-09 22:10:00,1.281,60.16
2006-01-09 22:20:00,.966,79.3
2006-01-09 22:30:00,1.925,126.9
2006-01-09 22:40:00,2.955,89.7
2006-01-09 22:50:00,1.855,75
2006-01-09 23:00:00,1.05,182.1
2006-01-09 23:10:00,1.38,63.65
2006-01-09 23:20:00,1.957,99.7
2006-01-09 23:30:00,3.519,89.5
2006-01-09 23:40:00,4.927,88.8
2006-01-09 23:50:00,2.399,129.6
2006-01-10 00:00:00,4.648,2.431
2006-01-10 00:10:00,4.58,333.4
2006-01-10 00:20:00,3.792,320.4
2006-01-10 00:30:00,4.201,351.8
2006-01-10 00:40:00,3.844,330.9
2006-01-10 00:50:00,3.274,343.8
2006-01-10 01:00:00,6.312,324.7
2006-01-10 01:10:00,3.726,334.2
2006-01-10 01:20:00,3.042,300.2
2006-01-10 01:30:00,4.738,278.1
2006-01-10 01:40:00,6.563,302.8
2006-01-10 01:50:00,5.758,307
2006-01-10 02:00:00,8.13,320.6
2006-01-10 02:10:00,8.4,334.8
2006-01-10 02:20:00,8.06,344.3
2006-01-10 02:30:00,6.643,330.4
2006-01-10 02:40:00,5.819,342.4
2006-01-10 02:50:00,5.983,296.6
2006-01-10 03:00:00,3.669,332.7
2006-01-10 03:10:00,7.88,314.9
2006-01-10 03:20:00,8.42,331
2006-01-10 03:30:00,11.27,326
2006-01-10 03:40:00,9.71,322.8
2006-01-10 03:50:00,10.59,328
2006-01-10 04:00:00,9.66,302.2
2006-01-10 04:10:00,9.6,322.4
2006-01-10 04:20:00,11.7,330.1
2006-01-10 04:30:00,15.03,310.6
2006-01-10 04:40:00,14.08,322.8
2006-01-10 04:50:00,18.15,306.7
2006-01-10 05:00:00,14.72,290.5
2006-01-10 05:10:00,15.35,294.4
2006-01-10 05:20:00,14.3,316.3
2006-01-10 05:30:00,12.6,302
2006-01-10 05:40:00,7.69,303
2006-01-10 05:50:00,8.43,300.6
2006-01-10 06:00:00,7.94,283.8
2006-01-10 06:10:00,11.24,273.9
2006-01-10 06:20:00,8.21,290.2
2006-01-10 06:30:00,10.28,293.9
2006-01-10 06:40:00,8.45,296.2
2006-01-10 06:50:00,6.042,315.7
2006-01-10 07:00:00,5.426,23.17
2006-01-10 07:10:00,5.75,1.814
2006-01-10 07:20:00,3.542,339.9
2006-01-10 07:30:00,4.468,330.5
2006-01-10 07:40:00,4.517,7.8
2006-01-10 07:50:00,3.589,340.6
2006-01-10 08:00:00,5.655,345.2
2006-01-10 08:10:00,6.249,352
