Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-12-02 16:10:00,3.500, 0.234, 0.643,0.643
2006-12-02 16:20:00,3.230, 0.036, 0.488,0.488
2006-12-02 16:30:00,3.030, 0.000, 0.000,0.000
2006-12-02 16:40:00,2.830, 0.000, 0.000,0.000
2006-12-02 16:50:00,2.650, 0.000, 0.000,0.000
2006-12-02 17:00:00,2.530, 0.000, 0.000,0.000
2006-12-02 17:10:00,2.480, 0.000, 0.000,0.000
2006-12-02 17:20:00,2.490, 0.000, 0.000,0.000
2006-12-02 17:30:00,2.450, 0.000, 0.000,0.000
2006-12-02 17:40:00,2.260, 0.000, 0.000,0.000
2006-12-02 17:50:00,2.000, 0.000, 0.000,0.000
2006-12-02 18:00:00,1.700, 0.000, 0.000,0.000
2006-12-02 18:10:00,1.470, 0.000, 0.000,0.000
2006-12-02 18:20:00,1.230, 0.000, 0.000,0.000
2006-12-02 18:30:00,0.840, 0.000, 0.000,0.000
2006-12-02 18:40:00,0.770, 0.000, 0.000,0.000
2006-12-02 18:50:00,0.890, 0.000, 0.000,0.000
2006-12-02 19:00:00,0.870, 0.000, 0.000,0.000
2006-12-02 19:10:00,0.440, 0.000, 0.000,0.000
2006-12-02 19:20:00,0.360, 0.000, 0.000,0.000
2006-12-02 19:30:00,0.420, 0.000, 0.000,0.000
2006-12-02 19:40:00,0.610, 0.000, 0.000,0.000
2006-12-02 19:50:00,0.880, 0.000, 0.000,0.000
2006-12-02 20:00:00,1.180, 0.000, 0.000,0.000
2006-12-02 20:10:00,1.690, 0.000, 0.000,0.000
2006-12-02 20:20:00,2.110, 0.000, 0.000,0.000
2006-12-02 20:30:00,2.450, 0.000, 0.000,0.000
2006-12-02 20:40:00,2.630, 0.000, 0.000,0.000
2006-12-02 20:50:00,2.890, 0.000, 0.000,0.000
2006-12-02 21:00:00,3.190, 0.000, 0.000,0.000
2006-12-02 21:10:00,3.410, 0.162, 0.000,0.000
2006-12-02 21:20:00,3.550, 0.258, 0.155,0.155
2006-12-02 21:30:00,3.590, 0.291, 0.000,0.000
2006-12-02 21:40:00,3.650, 0.330, 0.098,0.098
2006-12-02 21:50:00,3.730, 0.393, 0.048,0.048
2006-12-02 22:00:00,3.840, 0.471, 0.809,0.809
2006-12-02 22:10:00,3.910, 0.522, 0.433,0.433
2006-12-02 22:20:00,3.890, 0.510, 0.000,0.000
2006-12-02 22:30:00,3.830, 0.468, 0.859,0.859
2006-12-02 22:40:00,3.820, 0.459, 0.000,0.000
2006-12-02 22:50:00,3.780, 0.429, 0.242,0.242
2006-12-02 23:00:00,3.690, 0.366, 0.000,0.000
2006-12-02 23:10:00,3.540, 0.255, 0.785,0.785
2006-12-02 23:20:00,3.350, 0.117, 0.000,0.000
2006-12-02 23:30:00,3.320, 0.099, 0.000,0.000
2006-12-02 23:40:00,3.420, 0.174, 0.093,0.093
2006-12-02 23:50:00,3.520, 0.249, 0.000,0.000
2006-12-03 00:00:00,3.520, 0.249, 0.000,0.000
2006-12-03 00:10:00,3.470, 0.213, 0.000,0.000
2006-12-03 00:20:00,3.420, 0.177, 0.554,0.554
2006-12-03 00:30:00,3.450, 0.195, 0.000,0.000
2006-12-03 00:40:00,3.420, 0.177, 0.000,0.000
2006-12-03 00:50:00,3.370, 0.144, 0.045,0.045
2006-12-03 01:00:00,3.330, 0.108, 0.000,0.000
2006-12-03 01:10:00,3.220, 0.036, 0.000,0.000
2006-12-03 01:20:00,3.140, 0.000, 0.000,0.000
2006-12-03 01:30:00,3.090, 0.000, 0.000,0.000
2006-12-03 01:40:00,3.170, 0.000, 0.000,0.000
2006-12-03 01:50:00,3.190, 0.009, 0.000,0.000
2006-12-03 02:00:00,3.040, 0.000, 0.000,0.000
2006-12-03 02:10:00,2.820, 0.000, 0.000,0.000
2006-12-03 02:20:00,2.660, 0.000, 0.000,0.000
2006-12-03 02:30:00,2.570, 0.000, 0.000,0.000
2006-12-03 02:40:00,2.610, 0.000, 0.000,0.000
2006-12-03 02:50:00,2.700, 0.000, 0.000,0.000
2006-12-03 03:00:00,2.730, 0.000, 0.000,0.000
2006-12-03 03:10:00,2.740, 0.000, 0.000,0.000
2006-12-03 03:20:00,2.720, 0.000, 0.000,0.000
2006-12-03 03:30:00,2.620, 0.000, 0.000,0.000
2006-12-03 03:40:00,2.460, 0.000, 0.000,0.000
2006-12-03 03:50:00,2.320, 0.000, 0.000,0.000
2006-12-03 04:00:00,2.230, 0.000, 0.000,0.000
2006-12-03 04:10:00,2.210, 0.000, 0.000,0.000
2006-12-03 04:20:00,2.210, 0.000, 0.000,0.000
2006-12-03 04:30:00,2.230, 0.000, 0.000,0.000
2006-12-03 04:40:00,2.190, 0.000, 0.000,0.000
2006-12-03 04:50:00,2.140, 0.000, 0.000,0.000
2006-12-03 05:00:00,2.120, 0.000, 0.000,0.000
2006-12-03 05:10:00,2.110, 0.000, 0.000,0.000
2006-12-03 05:20:00,2.150, 0.000, 0.000,0.000
2006-12-03 05:30:00,2.200, 0.000, 0.000,0.000
2006-12-03 05:40:00,2.230, 0.000, 0.000,0.000
2006-12-03 05:50:00,2.230, 0.000, 0.000,0.000
2006-12-03 06:00:00,2.240, 0.000, 0.000,0.000
2006-12-03 06:10:00,2.260, 0.000, 0.000,0.000
2006-12-03 06:20:00,2.260, 0.000, 0.000,0.000
2006-12-03 06:30:00,2.270, 0.000, 0.000,0.000
2006-12-03 06:40:00,2.250, 0.000, 0.000,0.000
2006-12-03 06:50:00,2.190, 0.000, 0.000,0.000
2006-12-03 07:00:00,2.110, 0.000, 0.000,0.000
2006-12-03 07:10:00,2.050, 0.000, 0.000,0.000
2006-12-03 07:20:00,2.030, 0.000, 0.000,0.000
2006-12-03 07:30:00,1.980, 0.000, 0.000,0.000
2006-12-03 07:40:00,1.980, 0.000, 0.000,0.000
2006-12-03 07:50:00,2.010, 0.000, 0.000,0.000
2006-12-03 08:00:00,2.050, 0.000, 0.000,0.000
2006-12-03 08:10:00,2.080, 0.000, 0.000,0.000
2006-12-03 08:20:00,2.190, 0.000, 0.000,0.000
2006-12-03 08:30:00,2.380, 0.000, 0.000,0.000
2006-12-03 08:40:00,2.600, 0.000, 0.000,0.000
2006-12-03 08:50:00,2.800, 0.000, 0.000,0.000
2006-12-03 09:00:00,2.950, 0.000, 0.000,0.000
2006-12-03 09:10:00,2.990, 0.000, 0.000,0.000
2006-12-03 09:20:00,2.960, 0.000, 0.000,0.000
2006-12-03 09:30:00,2.890, 0.000, 0.000,0.000
2006-12-03 09:40:00,2.860, 0.000, 0.000,0.000
2006-12-03 09:50:00,2.880, 0.000, 0.000,0.000
2006-12-03 10:00:00,2.910, 0.000, 0.000,0.000
2006-12-03 10:10:00,3.130, 0.000, 0.000,0.000
2006-12-03 10:20:00,3.630, 0.339, 0.000,0.000
2006-12-03 10:30:00,3.780, 0.450, 0.702,0.702
2006-12-03 10:40:00,3.990, 0.603, 0.560,0.560
2006-12-03 10:50:00,4.050, 0.648, 0.000,0.000
2006-12-03 11:00:00,4.140, 0.708, 0.000,0.000
2006-12-03 11:10:00,4.290, 0.837, 2.038,2.038
2006-12-03 11:20:00,4.470, 1.029, 0.475,0.475
2006-12-03 11:30:00,4.680, 1.257, 0.000,0.000
2006-12-03 11:40:00,4.760, 1.347, 1.791,1.791
2006-12-03 11:50:00,4.790, 1.377, 1.218,1.218
2006-12-03 12:00:00,4.780, 1.368, 0.781,0.781
2006-12-03 12:10:00,4.680, 1.257, 1.146,1.146
2006-12-03 12:20:00,4.580, 1.152, 0.915,0.915
2006-12-03 12:30:00,4.480, 1.038, 0.609,0.609
2006-12-03 12:40:00,4.370, 0.927, 1.408,1.408
2006-12-03 12:50:00,4.340, 0.891, 0.878,0.878
2006-12-03 13:00:00,4.310, 0.861, 0.293,0.293
2006-12-03 13:10:00,4.280, 0.831, 0.656,0.656
2006-12-03 13:20:00,4.250, 0.792, 1.169,1.169
2006-12-03 13:30:00,4.260, 0.804, 0.275,0.275
2006-12-03 13:40:00,4.280, 0.825, 0.816,0.816
2006-12-03 13:50:00,4.300, 0.840, 1.170,1.170
2006-12-03 14:00:00,4.260, 0.807, 1.119,1.119
2006-12-03 14:10:00,4.230, 0.771, 0.870,0.870
2006-12-03 14:20:00,4.210, 0.759, 0.443,0.443
2006-12-03 14:30:00,4.190, 0.738, 0.000,0.000
2006-12-03 14:40:00,4.180, 0.729, 0.203,0.203
2006-12-03 14:50:00,4.180, 0.732, 0.000,0.000
2006-12-03 15:00:00,4.210, 0.750, 0.000,0.000
2006-12-03 15:10:00,4.260, 0.792, 1.030,1.030
2006-12-03 15:20:00,4.270, 0.807, 0.420,0.420
2006-12-03 15:30:00,4.270, 0.807, 0.858,0.858
2006-12-03 15:40:00,4.260, 0.795, 0.855,0.855
2006-12-03 15:50:00,4.290, 0.825, 0.613,0.613
2006-12-03 16:00:00,4.340, 0.879, 1.038,1.038
2006-12-03 16:10:00,4.280, 0.813, 0.872,0.872
2006-12-03 16:20:00,4.090, 0.663, 0.673,0.673
2006-12-03 16:30:00,3.880, 0.510, 0.159,0.159
2006-12-03 16:40:00,3.650, 0.339, 0.000,0.000
2006-12-03 16:50:00,3.470, 0.204, 0.315,0.315
2006-12-03 17:00:00,3.440, 0.180, 0.198,0.198
2006-12-03 17:10:00,3.470, 0.201, 0.410,0.410
2006-12-03 17:20:00,3.340, 0.108, 0.522,0.522
2006-12-03 17:30:00,3.190, 0.000, 0.000,0.000
2006-12-03 17:40:00,3.100, 0.000, 0.000,0.000
2006-12-03 17:50:00,3.040, 0.000, 0.000,0.000
2006-12-03 18:00:00,2.960, 0.000, 0.000,0.000
2006-12-03 18:10:00,2.980, 0.000, 0.000,0.000
2006-12-03 18:20:00,3.060, 0.000, 0.000,0.000
2006-12-03 18:30:00,3.160, 0.000, 0.000,0.000
2006-12-03 18:40:00,3.220, 0.015, 0.000,0.000
2006-12-03 18:50:00,3.310, 0.078, 0.000,0.000
2006-12-03 19:00:00,3.420, 0.159, 0.375,0.375
2006-12-03 19:10:00,3.500, 0.213, 0.000,0.000
2006-12-03 19:20:00,3.510, 0.222, 0.000,0.000
2006-12-03 19:30:00,3.480, 0.198, 0.588,0.588
2006-12-03 19:40:00,3.440, 0.165, 0.691,0.691
2006-12-03 19:50:00,3.400, 0.141, 0.000,0.000
2006-12-03 20:00:00,3.350, 0.102, 0.557,0.557
2006-12-03 20:10:00,3.220, 0.006, 0.127,0.127
2006-12-03 20:20:00,3.040, 0.000, 0.000,0.000
2006-12-03 20:30:00,2.950, 0.000, 0.000,0.000
2006-12-03 20:40:00,2.980, 0.000, 0.000,0.000
2006-12-03 20:50:00,3.080, 0.000, 0.000,0.000
2006-12-03 21:00:00,3.230, 0.012, 0.092,0.092
2006-12-03 21:10:00,3.330, 0.081, 0.000,0.000
2006-12-03 21:20:00,3.290, 0.051, 0.169,0.169
2006-12-03 21:30:00,3.240, 0.021, 0.000,0.000
2006-12-03 21:40:00,3.270, 0.039, 0.000,0.000
2006-12-03 21:50:00,3.370, 0.114, 0.000,0.000
2006-12-03 22:00:00,3.370, 0.114, 0.000,0.000
2006-12-03 22:10:00,3.450, 0.171, 0.283,0.283
2006-12-03 22:20:00,3.600, 0.282, 0.000,0.000
2006-12-03 22:30:00,3.820, 0.447, 0.000,0.000
2006-12-03 22:40:00,4.380, 0.888, 1.537,1.537
2006-12-03 22:50:00,4.890, 1.437, 0.000,0.000
2006-12-03 23:00:00,4.890, 1.440, 1.709,1.709
2006-12-03 23:10:00,5.360, 1.950, 1.827,1.827
2006-12-03 23:20:00,5.470, 2.127, 0.000,0.000
2006-12-03 23:30:00,6.400, 3.576, 0.000,0.000
2006-12-03 23:40:00,7.820, 6.912, 5.443,5.443
2006-12-03 23:50:00,8.850,10.179, 9.179,9.179
2006-12-04 00:00:00,9.350,11.967,11.753,11.753
2006-12-04 00:10:00,10.280,15.693,16.496,16.496
2006-12-04 00:20:00,9.890,14.085,14.404,14.404
2006-12-04 00:30:00,10.660,17.256,18.390,18.390
2006-12-04 00:40:00,10.340,15.930,17.359,17.359
2006-12-04 00:50:00,10.070,14.808,13.670,13.670
2006-12-04 01:00:00,10.710,17.448,18.959,18.959
2006-12-04 01:10:00,10.720,17.448,16.145,16.145
2006-12-04 01:20:00,11.200,19.395,19.746,19.746
2006-12-04 01:30:00,10.850,17.952,18.618,18.618
2006-12-04 01:40:00,10.530,16.647,16.584,16.584
2006-12-04 01:50:00,11.840,21.942,24.149,24.149
2006-12-04 02:00:00,10.450,16.281,14.239,14.239
2006-12-04 02:10:00,9.520,12.483,13.549,13.549
2006-12-04 02:20:00,8.870,10.083,10.593,10.593
2006-12-04 02:30:00,8.630, 9.225, 6.427,6.427
2006-12-04 02:40:00,8.890,10.143, 9.159,9.159
2006-12-04 02:50:00,8.880,10.116,10.571,10.571
2006-12-04 03:00:00,9.040,10.662, 9.800,9.800
2006-12-04 03:10:00,9.190,11.211, 9.819,9.819
2006-12-04 03:20:00,9.170,11.136, 9.466,9.466
2006-12-04 03:30:00,9.340,11.724,13.065,13.065
2006-12-04 03:40:00,9.570,12.555,10.152,10.152
2006-12-04 03:50:00,9.500,12.303,12.231,12.231
2006-12-04 04:00:00,9.350,11.754,11.116,11.116
2006-12-04 04:10:00,9.330,11.652,15.285,15.285
2006-12-04 04:20:00,9.290,11.502,11.969,11.969
2006-12-04 04:30:00,9.200,11.151,12.611,12.611
2006-12-04 04:40:00,9.090,10.746,12.415,12.415
2006-12-04 04:50:00,9.370,11.748,13.921,13.921
2006-12-04 05:00:00,9.560,12.459,14.144,14.144
2006-12-04 05:10:00,9.330,11.598,10.982,10.982
2006-12-04 05:20:00,8.850, 9.867,10.227,10.227
2006-12-04 05:30:00,8.450, 8.502, 9.135,9.135
2006-12-04 05:40:00,8.070, 7.413, 5.042,5.042
2006-12-04 05:50:00,7.840, 6.762, 8.074,8.074
2006-12-04 06:00:00,7.600, 6.072, 6.252,6.252
2006-12-04 06:10:00,7.120, 4.974, 5.132,5.132
2006-12-04 06:20:00,6.550, 3.762, 4.210,4.210
2006-12-04 06:30:00,6.040, 2.925, 1.707,1.707
2006-12-04 06:40:00,5.520, 2.139, 2.352,2.352
2006-12-04 06:50:00,4.970, 1.485, 1.526,1.526
2006-12-04 07:00:00,4.570, 1.059, 1.277,1.277
2006-12-04 07:10:00,4.320, 0.798, 0.000,0.000
2006-12-04 07:20:00,4.230, 0.726, 1.248,1.248
2006-12-04 07:30:00,4.370, 0.852, 0.000,0.000
2006-12-04 07:40:00,4.670, 1.167, 1.798,1.798
2006-12-04 07:50:00,4.790, 1.290, 0.619,0.619
2006-12-04 08:00:00,4.600, 1.092, 0.417,0.417
2006-12-04 08:10:00,4.590, 1.080, 2.253,2.253
2006-12-04 08:20:00,4.770, 1.272, 1.174,1.174
2006-12-04 08:30:00,5.030, 1.542, 1.443,1.443
2006-12-04 08:40:00,5.310, 1.833, 1.749,1.749
2006-12-04 08:50:00,5.320, 1.845, 1.309,1.309
2006-12-04 09:00:00,5.250, 1.764, 1.941,1.941
2006-12-04 09:10:00,5.240, 1.755, 2.267,2.267
2006-12-04 09:20:00,4.970, 1.473, 1.182,1.182
2006-12-04 09:30:00,4.730, 1.221, 0.000,0.000
2006-12-04 09:40:00,4.660, 1.149, 1.171,1.171
2006-12-04 09:50:00,4.640, 1.122, 0.656,0.656
2006-12-04 10:00:00,4.640, 1.128, 0.000,0.000
2006-12-04 10:10:00,4.670, 1.161, 0.801,0.801
2006-12-04 10:20:00,4.830, 1.329, 1.758,1.758
2006-12-04 10:30:00,5.070, 1.578, 1.064,1.064
2006-12-04 10:40:00,5.220, 1.734, 1.735,1.735
2006-12-04 10:50:00,5.340, 1.857, 0.679,0.679
2006-12-04 11:00:00,5.390, 1.929, 2.199,2.199
2006-12-04 11:10:00,5.490, 2.079, 1.334,1.334
2006-12-04 11:20:00,5.560, 2.187, 0.230,0.230
2006-12-04 11:30:00,5.680, 2.370, 1.781,1.781
2006-12-04 11:40:00,5.850, 2.616, 2.477,2.477
2006-12-04 11:50:00,6.050, 2.931, 0.000,0.000
2006-12-04 12:00:00,6.160, 3.099, 2.026,2.026
2006-12-04 12:10:00,5.960, 2.784, 3.510,3.510
2006-12-04 12:20:00,5.770, 2.505, 3.449,3.449
2006-12-04 12:30:00,5.620, 2.271, 1.823,1.823
2006-12-04 12:40:00,5.550, 2.160, 1.042,1.042
2006-12-04 12:50:00,5.380, 1.914, 1.709,1.709
2006-12-04 13:00:00,5.070, 1.581, 1.420,1.420
2006-12-04 13:10:00,4.750, 1.242, 0.000,0.000
2006-12-04 13:20:00,4.470, 0.954, 1.043,1.043
2006-12-04 13:30:00,4.440, 0.918, 0.162,0.162
2006-12-04 13:40:00,4.700, 1.191, 0.000,0.000
2006-12-04 13:50:00,5.210, 1.731, 1.740,1.740
2006-12-04 14:00:00,5.610, 2.262, 2.213,2.213
2006-12-04 14:10:00,5.280, 1.803, 2.015,2.015
2006-12-04 14:20:00,4.690, 1.176, 0.000,0.000
2006-12-04 14:30:00,4.240, 0.729, 0.577,0.577
2006-12-04 14:40:00,3.770, 0.390, 0.620,0.620
2006-12-04 14:50:00,3.410, 0.132, 0.311,0.311
2006-12-04 15:00:00,3.440, 0.153, 0.000,0.000
2006-12-04 15:10:00,3.880, 0.465, 0.795,0.795
2006-12-04 15:20:00,4.510, 0.987, 0.900,0.900
2006-12-04 15:30:00,4.910, 1.413, 1.606,1.606
2006-12-04 15:40:00,4.450, 0.924, 1.075,1.075
2006-12-04 15:50:00,3.870, 0.456, 0.491,0.491
2006-12-04 16:00:00,3.770, 0.390, 0.487,0.487
2006-12-04 16:10:00,3.940, 0.510, 0.000,0.000
2006-12-04 16:20:00,4.000, 0.549, 0.000,0.000
2006-12-04 16:30:00,3.690, 0.330, 0.000,0.000
2006-12-04 16:40:00,3.460, 0.162, 0.000,0.000
2006-12-04 16:50:00,3.600, 0.267, 0.000,0.000
2006-12-04 17:00:00,4.070, 0.600, 1.391,1.391
2006-12-04 17:10:00,4.800, 1.287, 0.579,0.579
2006-12-04 17:20:00,5.610, 2.235, 3.897,3.897
2006-12-04 17:30:00,6.120, 3.003, 2.159,2.159
2006-12-04 17:40:00,6.130, 3.009, 0.582,0.582
2006-12-04 17:50:00,5.790, 2.496, 2.356,2.356
2006-12-04 18:00:00,5.090, 1.578, 1.181,1.181
2006-12-04 18:10:00,4.570, 1.029, 0.845,0.845
2006-12-04 18:20:00,4.380, 0.831, 0.962,0.962
2006-12-04 18:30:00,4.340, 0.792, 0.250,0.250
2006-12-04 18:40:00,4.120, 0.621, 0.000,0.000
2006-12-04 18:50:00,3.960, 0.510, 0.598,0.598
2006-12-04 19:00:00,3.930, 0.489, 0.673,0.673
2006-12-04 19:10:00,4.080, 0.597, 0.845,0.845
2006-12-04 19:20:00,4.150, 0.645, 0.000,0.000
2006-12-04 19:30:00,4.030, 0.561, 1.587,1.587
2006-12-04 19:40:00,3.770, 0.369, 0.411,0.411
2006-12-04 19:50:00,3.740, 0.354, 0.000,0.000
2006-12-04 20:00:00,3.890, 0.459, 0.682,0.682
2006-12-04 20:10:00,3.870, 0.441, 0.000,0.000
2006-12-04 20:20:00,3.660, 0.297, 0.000,0.000
2006-12-04 20:30:00,3.340, 0.066, 0.041,0.041
2006-12-04 20:40:00,2.990, 0.000, 0.000,0.000
2006-12-04 20:50:00,2.960, 0.000, 0.000,0.000
2006-12-04 21:00:00,2.780, 0.000, 0.000,0.000
2006-12-04 21:10:00,2.200, 0.000, 0.000,0.000
2006-12-04 21:20:00,1.690, 0.000, 0.000,0.000
2006-12-04 21:30:00,1.700, 0.000, 0.000,0.000
2006-12-04 21:40:00,2.100, 0.000, 0.000,0.000
2006-12-04 21:50:00,2.480, 0.000, 0.000,0.000
2006-12-04 22:00:00,2.560, 0.000, 0.000,0.000
2006-12-04 22:10:00,2.200, 0.000, 0.000,0.000
2006-12-04 22:20:00,1.910, 0.000, 0.000,0.000
2006-12-04 22:30:00,1.450, 0.000, 0.000,0.000
2006-12-04 22:40:00,1.210, 0.000, 0.000,0.000
2006-12-04 22:50:00,1.880, 0.000, 0.000,0.000
2006-12-04 23:00:00,2.610, 0.000, 0.000,0.000
2006-12-04 23:10:00,2.940, 0.000, 0.000,0.000
2006-12-04 23:20:00,2.950, 0.000, 0.000,0.000
2006-12-04 23:30:00,3.040, 0.000, 0.000,0.000
2006-12-04 23:40:00,3.070, 0.000, 0.000,0.000
2006-12-04 23:50:00,2.240, 0.000, 0.000,0.000
2006-12-05 00:00:00,1.300, 0.000, 0.000,0.000
2006-12-05 00:10:00,1.090, 0.000, 0.000,0.000
2006-12-05 00:20:00,1.450, 0.000, 0.000,0.000
2006-12-05 00:30:00,1.850, 0.000, 0.000,0.000
2006-12-05 00:40:00,2.380, 0.000, 0.000,0.000
2006-12-05 00:50:00,3.300, 0.042, 0.000,0.000
2006-12-05 01:00:00,4.480, 0.939, 1.409,1.409
2006-12-05 01:10:00,5.060, 1.542, 1.724,1.724
2006-12-05 01:20:00,5.200, 1.686, 1.654,1.654
2006-12-05 01:30:00,5.370, 1.872, 0.044,0.044
2006-12-05 01:40:00,5.760, 2.445, 2.391,2.391
2006-12-05 01:50:00,5.780, 2.472, 1.127,1.127
2006-12-05 02:00:00,5.680, 2.319, 2.543,2.543
2006-12-05 02:10:00,5.620, 2.241, 2.469,2.469
2006-12-05 02:20:00,5.640, 2.262, 2.125,2.125
2006-12-05 02:30:00,5.620, 2.232, 2.526,2.526
2006-12-05 02:40:00,5.570, 2.163, 1.712,1.712
2006-12-05 02:50:00,5.380, 1.884, 2.442,2.442
2006-12-05 03:00:00,5.030, 1.518, 1.674,1.674
2006-12-05 03:10:00,4.750, 1.230, 1.030,1.030
2006-12-05 03:20:00,4.610, 1.074, 1.296,1.296
2006-12-05 03:30:00,4.520, 0.981, 0.195,0.195
2006-12-05 03:40:00,4.500, 0.963, 0.000,0.000
2006-12-05 03:50:00,4.550, 1.020, 0.073,0.073
2006-12-05 04:00:00,4.870, 1.356, 1.532,1.532
2006-12-05 04:10:00,5.100, 1.590, 1.154,1.154
2006-12-05 04:20:00,5.130, 1.629, 0.976,0.976
2006-12-05 04:30:00,5.010, 1.494, 0.000,0.000
2006-12-05 04:40:00,4.730, 1.209, 1.019,1.019
2006-12-05 04:50:00,4.560, 1.029, 0.000,0.000
2006-12-05 05:00:00,4.660, 1.131, 1.055,1.055
2006-12-05 05:10:00,4.880, 1.359, 1.025,1.025
2006-12-05 05:20:00,4.950, 1.437, 1.126,1.126
2006-12-05 05:30:00,4.960, 1.449, 1.457,1.457
2006-12-05 05:40:00,5.070, 1.560, 1.519,1.519
2006-12-05 05:50:00,5.190, 1.686, 1.964,1.964
2006-12-05 06:00:00,5.290, 1.791, 1.614,1.614
2006-12-05 06:10:00,5.280, 1.773, 1.026,1.026
2006-12-05 06:20:00,5.240, 1.731, 1.134,1.134
2006-12-05 06:30:00,5.280, 1.776, 1.329,1.329
2006-12-05 06:40:00,5.070, 1.554, 0.000,0.000
2006-12-05 06:50:00,4.750, 1.230, 0.000,0.000
2006-12-05 07:00:00,4.690, 1.164, 0.677,0.677
2006-12-05 07:10:00,4.550, 1.011, 1.534,1.534
2006-12-05 07:20:00,4.460, 0.915, 0.545,0.545
2006-12-05 07:30:00,4.740, 1.206, 1.142,1.142
2006-12-05 07:40:00,5.010, 1.497, 1.444,1.444
2006-12-05 07:50:00,5.130, 1.623, 1.967,1.967
2006-12-05 08:00:00,5.130, 1.626, 0.975,0.975
2006-12-05 08:10:00,5.100, 1.587, 1.213,1.213
2006-12-05 08:20:00,5.210, 1.704, 1.594,1.594
2006-12-05 08:30:00,5.380, 1.878, 1.659,1.659
2006-12-05 08:40:00,5.520, 2.085, 1.449,1.449
2006-12-05 08:50:00,5.650, 2.286, 3.001,3.001
2006-12-05 09:00:00,5.640, 2.265, 2.007,2.007
2006-12-05 09:10:00,5.460, 1.995, 0.815,0.815
2006-12-05 09:20:00,5.390, 1.887, 0.518,0.518
2006-12-05 09:30:00,5.360, 1.854, 1.701,1.701
2006-12-05 09:40:00,5.190, 1.680, 1.385,1.385
2006-12-05 09:50:00,4.860, 1.329, 1.590,1.590
2006-12-05 10:00:00,4.470, 0.927, 1.312,1.312
2006-12-05 10:10:00,4.160, 0.657, 0.466,0.466
2006-12-05 10:20:00,4.050, 0.579, 0.000,0.000
2006-12-05 10:30:00,4.080, 0.600, 0.400,0.400
2006-12-05 10:40:00,4.390, 0.846, 0.863,0.863
2006-12-05 10:50:00,4.760, 1.233, 0.000,0.000
2006-12-05 11:00:00,4.850, 1.320, 1.235,1.235
2006-12-05 11:10:00,4.700, 1.164, 1.675,1.675
2006-12-05 11:20:00,4.530, 0.987, 0.000,0.000
2006-12-05 11:30:00,4.550, 1.014, 0.247,0.247
2006-12-05 11:40:00,4.750, 1.218, 0.731,0.731
2006-12-05 11:50:00,5.030, 1.515, 0.267,0.267
2006-12-05 12:00:00,5.320, 1.821, 1.737,1.737
2006-12-05 12:10:00,5.500, 2.052, 0.000,0.000
2006-12-05 12:20:00,5.700, 2.349, 2.428,2.428
2006-12-05 12:30:00,5.810, 2.517, 2.052,2.052
2006-12-05 12:40:00,5.500, 2.055, 1.789,1.789
2006-12-05 12:50:00,5.430, 1.944, 0.000,0.000
2006-12-05 13:00:00,6.050, 2.877, 1.817,1.817
2006-12-05 13:10:00,6.970, 4.575, 3.716,3.716
2006-12-05 13:20:00,7.890, 6.762, 6.151,6.151
2006-12-05 13:30:00,8.760, 9.327, 7.563,7.563
2006-12-05 13:40:00,9.040,10.350,10.619,10.619
2006-12-05 13:50:00,8.610, 8.802, 5.333,5.333
2006-12-05 14:00:00,8.130, 7.434, 6.899,6.899
2006-12-05 14:10:00,8.280, 7.857, 6.673,6.673
2006-12-05 14:20:00,9.160,10.731, 9.625,9.625
2006-12-05 14:30:00,10.350,15.276,11.250,11.250
2006-12-05 14:40:00,11.120,18.360,19.451,19.451
2006-12-05 14:50:00,11.040,18.024,19.424,19.424
2006-12-05 15:00:00,10.410,15.483,13.945,13.945
2006-12-05 15:10:00,9.570,12.183,14.309,14.309
2006-12-05 15:20:00,8.730, 9.165, 7.047,7.047
2006-12-05 15:30:00,8.160, 7.503, 7.803,7.803
2006-12-05 15:40:00,7.840, 6.600, 7.301,7.301
2006-12-05 15:50:00,7.620, 5.958, 6.291,6.291
2006-12-05 16:00:00,7.530, 5.730, 5.957,5.957
2006-12-05 16:10:00,7.650, 6.042, 6.191,6.191
2006-12-05 16:20:00,7.980, 6.987, 8.131,8.131
2006-12-05 16:30:00,8.460, 8.334, 9.375,9.375
2006-12-05 16:40:00,8.780, 9.324,11.287,11.287
2006-12-05 16:50:00,8.750, 9.210, 6.578,6.578
2006-12-05 17:00:00,8.610, 8.754, 8.066,8.066
2006-12-05 17:10:00,8.420, 8.202, 9.183,9.183
2006-12-05 17:20:00,8.130, 7.374, 6.313,6.313
2006-12-05 17:30:00,7.730, 6.255, 8.300,8.300
2006-12-05 17:40:00,7.220, 5.052, 4.962,4.962
2006-12-05 17:50:00,6.680, 3.918, 4.543,4.543
2006-12-05 18:00:00,6.180, 3.057, 3.111,3.111
2006-12-05 18:10:00,5.890, 2.625, 2.252,2.252
2006-12-05 18:20:00,5.950, 2.709, 2.374,2.374
2006-12-05 18:30:00,6.140, 3.000, 2.721,2.721
2006-12-05 18:40:00,6.350, 3.309, 3.495,3.495
2006-12-05 18:50:00,6.580, 3.711, 3.903,3.903
2006-12-05 19:00:00,7.150, 4.905, 4.727,4.727
2006-12-05 19:10:00,8.020, 7.053, 6.110,6.110
